client,Recency,Frequency,Monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,relative_value_pct,event
client11101,518.0,3.0,13659.0,4.0,4553.0,4.0,1.3333333333333333,1.0,1099.0,0.35137417684058564,False
client11102,42.0,3.0,2033.0,8.0,677.6666666666666,7.0,2.6666666666666665,1.0,279.0,0.05229838945141742,False
client11103,52.0,2.0,4095.0,3.0,2047.5,1.0,1.5,0.0,2730.0,0.10534279626343056,False
client11104,61.0,4.0,16069.0,44.0,4017.25,26.0,11.0,10.0,3790.0,0.41337079197974747,False
client11105,121.0,3.0,2114.0,28.0,704.6666666666666,9.0,9.333333333333334,0.0,759.0,0.054382093113770985,False
client11106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11107,2.0,11.0,30756.0,180.0,2796.0,66.0,16.363636363636363,8.0,117.0,0.7911899980166228,True
client11108,84.0,1.0,108.0,2.0,108.0,2.0,2.0,2.0,59.0,0.0027782715498047617,False
client11109,118.0,1.0,1315.0,7.0,1315.0,4.0,7.0,0.0,30.0,0.0338280285925302,False
client1111,238.0,1.0,1028.0,4.0,1028.0,4.0,4.0,4.0,599.0,0.02644502919628977,False
client11110,245.0,4.0,9489.0,31.0,2372.25,11.0,7.75,7.0,89.0,0.24410202533423508,False
client11111,168.0,3.0,2145.0,37.0,715.0,6.0,12.333333333333334,3.0,498.0,0.055179559947511246,False
client11112,636.0,1.0,1698.0,4.0,1698.0,3.0,4.0,0.0,1050.0,0.04368060269970821,False
client11113,60.0,2.0,2188.0,8.0,1094.0,6.0,4.0,0.0,232.0,0.0562857236201187,True
client11114,46.0,6.0,21501.0,45.0,3583.5,24.0,7.5,14.0,169.0,0.553107561040298,False
client11115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11116,81.0,9.0,4455.0,27.0,495.0,19.0,3.0,4.0,1198.0,0.11460370142944644,True
client11117,12.0,11.0,18164.0,96.0,1651.2727272727273,59.0,8.727272727272727,46.0,35.0,0.46726411509864535,False
client11118,15.0,4.0,41054.0,33.0,10263.5,20.0,8.25,15.0,4018.0,1.0561033352378213,False
client11119,370.0,3.0,24057.0,105.0,8019.0,24.0,35.0,6.0,184.0,0.6188599877190107,False
client1112,174.0,10.0,31604.0,81.0,3160.4,51.0,8.1,8.0,69.0,0.8130045746299046,True
client11120,49.0,4.0,4839.0,52.0,1209.75,15.0,13.0,2.0,67.0,0.1244820002731967,False
client11121,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client11122,120.0,1.0,1365.0,1.0,1365.0,1.0,1.0,1.0,1365.0,0.03511426542114352,False
client11123,90.0,2.0,3228.0,11.0,1614.0,10.0,5.5,0.0,411.0,0.08303944965527567,False
client11124,23.0,13.0,39425.0,282.0,3032.6923076923076,26.0,21.692307692307693,18.0,3380.0,1.0141977393615995,False
client11125,127.0,4.0,3808.0,32.0,952.0,8.0,8.0,4.0,69.0,0.09795979686719014,False
client11126,116.0,11.0,6983.0,26.0,634.8181818181819,24.0,2.3636363636363638,9.0,1199.0,0.1796358354841357,False
client11127,5.0,7.0,4165.0,36.0,595.0,24.0,5.142857142857143,5.0,218.0,0.10714352782348921,False
client11128,7.0,2.0,847.0,10.0,423.5,3.0,5.0,2.0,22.0,0.02178885187670957,True
client11129,81.0,2.0,1748.0,14.0,874.0,13.0,7.0,0.0,10.0,0.04496683952832152,True
client1113,530.0,1.0,1930.0,10.0,1930.0,9.0,10.0,0.0,258.0,0.04964874158447399,True
client11130,533.0,1.0,1612.0,13.0,1612.0,10.0,13.0,10.0,99.0,0.0414682753544933,False
client11131,353.0,1.0,2018.0,7.0,2018.0,6.0,7.0,0.0,59.0,0.05191251840283343,False
client11132,81.0,1.0,207.0,3.0,207.0,2.0,3.0,0.0,138.0,0.005325020470459128,False
client11133,190.0,1.0,3024.0,4.0,3024.0,2.0,4.0,2.0,525.0,0.07779160339453334,False
client11134,14.0,1.0,4149.0,9.0,4149.0,8.0,9.0,8.0,65.0,0.10673193203833294,True
client11135,317.0,3.0,739.0,11.0,246.33333333333334,6.0,3.6666666666666665,4.0,198.0,0.019010580326904808,False
client11136,643.0,2.0,3984.0,20.0,1992.0,11.0,10.0,0.0,207.0,0.10248735050390902,False
client11137,291.0,4.0,13951.0,58.0,3487.75,26.0,14.5,14.0,43.0,0.3588857999196874,False
client11138,401.0,3.0,1720.0,6.0,573.3333333333334,4.0,2.0,3.0,125.0,0.044246546904298065,False
client11139,22.0,2.0,6167.0,4.0,3083.5,4.0,2.0,1.0,3715.0,0.15864445044116637,False
client1114,5.0,1.0,4621.0,6.0,4621.0,4.0,6.0,0.0,2070.0,0.11887400770044265,True
client11140,8.0,1.0,5798.0,22.0,5798.0,2.0,22.0,2.0,3800.0,0.1491520226460001,False
client11141,12.0,5.0,21509.0,129.0,4301.8,55.0,25.8,31.0,344.0,0.5533133589328763,False
client11142,339.0,6.0,5516.0,18.0,919.3333333333334,15.0,3.0,10.0,15.0,0.141897646932621,False
client11143,1.0,56.0,42350.0,195.0,756.25,109.0,3.482142857142857,40.0,129.0,1.0894425938354786,True
client11144,74.0,4.0,2035.0,17.0,508.75,15.0,4.25,2.0,169.0,0.05234983892456195,False
client11145,6.0,2.0,26507.0,28.0,13253.5,10.0,14.0,0.0,10990.0,0.6818855923210633,False
client11146,209.0,2.0,1031.0,5.0,515.5,3.0,2.5,0.0,33.0,0.02652220340600657,False
client11147,412.0,6.0,7037.0,31.0,1172.8333333333333,28.0,5.166666666666667,4.0,113.0,0.18102497125903808,False
client11148,111.0,13.0,31241.0,140.0,2403.153846153846,59.0,10.76923076923077,11.0,140.0,0.803666495254172,False
client11149,256.0,5.0,45966.0,66.0,9193.2,23.0,13.2,0.0,189.0,1.1824632412807936,False
client1115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client11150,373.0,1.0,22772.0,17.0,22772.0,1.0,17.0,0.0,22772.0,0.5858037012236486,False
client11151,38.0,1.0,2666.0,7.0,2666.0,6.0,7.0,0.0,69.0,0.068582147701662,True
client11152,199.0,8.0,14855.0,19.0,1856.875,19.0,2.375,7.0,399.0,0.3821409617810161,False
client11153,64.0,12.0,24396.0,67.0,2033.0,43.0,5.583333333333333,13.0,15.0,0.6275806734170091,False
client11154,1.0,18.0,34266.0,146.0,1903.6666666666667,63.0,8.11111111111111,9.0,387.0,0.8814838233852775,True
client11155,108.0,2.0,5157.0,19.0,2578.5,11.0,9.5,9.0,266.0,0.1326624665031774,True
client11156,380.0,1.0,5199.0,1.0,5199.0,1.0,1.0,0.0,5199.0,0.13374290543921258,False
client11157,130.0,2.0,10723.0,20.0,5361.5,3.0,10.0,0.0,60.0,0.2758463502644117,False
client11158,484.0,1.0,1963.0,10.0,1963.0,3.0,10.0,3.0,1512.0,0.05049765789135878,False
client11159,4.0,2.0,1623.0,12.0,811.5,11.0,6.0,7.0,298.0,0.04175124745678823,False
client1116,128.0,3.0,404.0,13.0,134.66666666666666,10.0,4.333333333333333,0.0,118.0,0.010392793575195592,False
client11160,386.0,7.0,4525.0,52.0,646.4285714285714,38.0,7.428571428571429,3.0,199.0,0.11640443298950509,False
client11161,706.0,1.0,1396.0,4.0,1396.0,1.0,4.0,0.0,1396.0,0.035911732254883776,False
client11162,356.0,1.0,2657.0,3.0,2657.0,2.0,3.0,0.0,2399.0,0.06835062507251159,False
client11163,142.0,2.0,5140.0,21.0,2570.0,8.0,10.5,0.0,578.0,0.13222514598144886,False
client11164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11165,37.0,9.0,6643.0,70.0,738.1111111111111,25.0,7.777777777777778,8.0,599.0,0.17088942504956514,False
client11166,139.0,6.0,4699.0,43.0,783.1666666666666,19.0,7.166666666666667,4.0,15.0,0.12088053715307942,True
client11167,55.0,1.0,1299.0,1.0,1299.0,1.0,1.0,0.0,1299.0,0.03341643280737394,False
client11168,4.0,91.0,65447.0,364.0,719.1978021978022,134.0,4.0,43.0,75.0,1.6836068344451136,True
client11169,496.0,1.0,1310.0,12.0,1310.0,4.0,12.0,0.0,95.0,0.03369940490966888,False
client1117,240.0,5.0,6924.0,14.0,1384.8,13.0,2.8,5.0,249.0,0.17811807602637197,False
client11170,70.0,9.0,7060.0,98.0,784.4444444444445,40.0,10.88888888888889,12.0,1599.0,0.18161664020020019,True
client11171,21.0,1.0,3199.0,1.0,3199.0,1.0,1.0,1.0,3199.0,0.08229343229467993,False
client11172,39.0,13.0,51889.0,212.0,3991.4615384615386,91.0,16.307692307692307,56.0,14.0,1.3348308559983268,False
client11173,5.0,2.0,1919.0,11.0,959.5,2.0,5.5,0.0,429.0,0.04936576948217906,False
client11174,527.0,2.0,15628.0,30.0,7814.0,4.0,15.0,0.0,1242.0,0.40202618315137795,False
client11175,319.0,1.0,5999.0,1.0,5999.0,1.0,1.0,0.0,5999.0,0.15432269469702564,False
client11176,174.0,1.0,1791.0,68.0,1791.0,49.0,68.0,0.0,13.0,0.04607300320092897,False
client11177,1.0,9.0,3543.0,28.0,393.6666666666667,14.0,3.111111111111111,6.0,29.0,0.09114274167553955,True
client11178,33.0,5.0,15164.0,72.0,3032.8,17.0,14.4,0.0,139.0,0.3900899053818464,False
client11179,138.0,4.0,3956.0,13.0,989.0,12.0,3.25,0.0,2299.0,0.10176705787988555,False
client1118,348.0,2.0,7447.0,106.0,3723.5,34.0,53.0,0.0,45.0,0.19157211325366727,False
client11180,377.0,1.0,699.0,1.0,699.0,1.0,1.0,0.0,699.0,0.017981590864014158,False
client11181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11182,663.0,5.0,8364.0,59.0,1672.8,25.0,11.8,7.0,203.0,0.21516169669043547,False
client11183,294.0,9.0,14570.0,22.0,1618.888888888889,15.0,2.4444444444444446,4.0,199.0,0.3748094118579202,False
client11184,258.0,4.0,4144.0,30.0,1036.0,25.0,7.5,0.0,29.0,0.10660330835547162,False
client11185,351.0,1.0,252.0,3.0,252.0,1.0,3.0,1.0,252.0,0.006482633616211112,False
client11186,132.0,2.0,2576.0,45.0,1288.0,42.0,22.5,0.0,13.0,0.06626692141015803,False
client11187,576.0,1.0,447.0,4.0,447.0,3.0,4.0,0.0,39.0,0.011498957247803043,False
client11188,147.0,1.0,10275.0,5.0,10275.0,5.0,5.0,5.0,999.0,0.2643216682800364,False
client11189,395.0,1.0,6999.0,1.0,6999.0,1.0,1.0,0.0,6999.0,0.18004743126929193,False
client1119,352.0,3.0,1394.0,6.0,464.6666666666667,3.0,2.0,0.0,207.0,0.03586028278173924,False
client11190,33.0,8.0,33226.0,75.0,4153.25,45.0,9.375,11.0,64.0,0.8547300973501206,False
client11191,664.0,1.0,6087.0,5.0,6087.0,5.0,5.0,0.0,105.0,0.15658647151538505,False
client11192,104.0,12.0,25232.0,25.0,2102.6666666666665,14.0,2.0833333333333335,5.0,189.0,0.6490865531914237,True
client11193,99.0,1.0,1155.0,3.0,1155.0,1.0,3.0,1.0,1155.0,0.029712070740967593,True
client11194,564.0,2.0,1281.0,15.0,640.5,14.0,7.5,3.0,99.0,0.032953387549073156,False
client11195,2.0,14.0,17760.0,51.0,1268.5714285714287,23.0,3.642857142857143,3.0,1731.0,0.4568713215234498,False
client11196,132.0,1.0,2199.0,1.0,2199.0,1.0,1.0,0.0,2199.0,0.056568695722413624,False
client11197,16.0,8.0,9704.0,50.0,1213.0,17.0,6.25,1.0,169.0,0.24963284369727232,False
client11198,3.0,6.0,2978.0,25.0,496.3333333333333,11.0,4.166666666666667,5.0,664.0,0.07660826551220909,False
client11199,620.0,1.0,74.0,1.0,74.0,1.0,1.0,0.0,74.0,0.0019036305063477072,False
client112,234.0,4.0,19692.0,230.0,4923.0,15.0,57.5,7.0,9504.0,0.5065715125810684,False
client1120,27.0,5.0,18171.0,44.0,3634.2,34.0,8.8,7.0,445.0,0.4674441882546512,False
client11200,126.0,2.0,3709.0,35.0,1854.5,13.0,17.5,3.0,1014.0,0.09541304794653577,False
client11201,50.0,1.0,3218.0,6.0,3218.0,3.0,6.0,3.0,159.0,0.082782202289553,False
client11202,221.0,1.0,799.0,1.0,799.0,1.0,1.0,0.0,799.0,0.020554064521240787,False
client11203,261.0,25.0,61396.0,271.0,2455.84,81.0,10.84,10.0,430.0,1.5793959265908628,False
client11204,192.0,2.0,5313.0,37.0,2656.5,18.0,18.5,0.0,2699.0,0.13667552540845093,False
client11205,69.0,2.0,12912.0,9.0,6456.0,8.0,4.5,0.0,399.0,0.3321577986211027,True
client11206,488.0,1.0,675.0,5.0,675.0,5.0,5.0,0.0,205.0,0.017364197186279764,False
client11207,14.0,9.0,8548.0,71.0,949.7777777777778,24.0,7.888888888888889,3.0,30.0,0.21989504821973244,True
client11208,13.0,12.0,14736.0,51.0,1228.0,37.0,4.25,10.0,5899.0,0.37907971812891644,True
client11209,75.0,7.0,10152.0,75.0,1450.2857142857142,41.0,10.714285714285714,6.0,1962.0,0.2611575256816477,True
client1121,394.0,1.0,1199.0,1.0,1199.0,1.0,1.0,0.0,1199.0,0.030843959150147312,False
client11210,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client11211,14.0,1.0,898.0,2.0,898.0,2.0,2.0,2.0,699.0,0.023100813441895154,True
client11212,344.0,7.0,53837.0,95.0,7691.0,32.0,13.571428571428571,8.0,45.0,1.3849426428411016,False
client11213,73.0,1.0,11997.0,3.0,11997.0,1.0,3.0,0.0,11997.0,0.30861966465747903,False
client11214,1.0,8.0,38333.0,89.0,4791.625,20.0,11.125,9.0,5360.0,0.9861063270246847,True
client11215,309.0,2.0,11683.0,33.0,5841.5,13.0,16.5,4.0,258.0,0.3005420973737874,False
client11216,23.0,12.0,9093.0,46.0,757.75,34.0,3.8333333333333335,19.0,649.0,0.23391502965161762,False
client11217,141.0,1.0,1495.0,5.0,1495.0,5.0,5.0,5.0,279.0,0.03845848117553814,False
client11218,382.0,1.0,1205.0,12.0,1205.0,5.0,12.0,0.0,44.0,0.03099830756958091,False
client11219,69.0,5.0,13309.0,27.0,2661.8,10.0,5.4,6.0,184.0,0.34237051904029236,False
client1122,123.0,1.0,1363.0,13.0,1363.0,6.0,13.0,0.0,49.0,0.03506281594799899,False
client11220,104.0,5.0,11163.0,49.0,2232.6,20.0,9.8,12.0,291.0,0.2871652343562089,False
client11221,28.0,4.0,2251.0,15.0,562.75,13.0,3.75,1.0,890.0,0.057906382024171484,True
client11222,74.0,3.0,787.0,18.0,262.3333333333333,5.0,6.0,0.0,170.0,0.02024536768237359,True
client11223,19.0,7.0,7639.0,26.0,1091.2857142857142,21.0,3.7142857142857144,1.0,195.0,0.1965112626755424,True
client11224,73.0,12.0,10932.0,24.0,911.0,19.0,2.0,8.0,55.0,0.28122282020801537,False
client11225,102.0,2.0,4785.0,5.0,2392.5,5.0,2.5,4.0,345.0,0.12309286449829432,False
client11226,14.0,5.0,15665.0,44.0,3133.0,29.0,8.8,3.0,6499.0,0.40297799840455184,False
client11227,251.0,16.0,69053.0,322.0,4315.8125,42.0,20.125,3.0,269.0,1.7763702345247059,False
client11228,4.0,9.0,14042.0,43.0,1560.2222222222222,18.0,4.777777777777778,3.0,15.0,0.3612267509477636,False
client11229,414.0,1.0,191.0,4.0,191.0,4.0,4.0,4.0,49.0,0.004913424685302866,False
client1123,369.0,1.0,8348.0,17.0,8348.0,1.0,17.0,0.0,8348.0,0.21475010090527918,False
client11230,266.0,1.0,799.0,1.0,799.0,1.0,1.0,1.0,799.0,0.020554064521240787,False
client11231,125.0,12.0,13171.0,163.0,1097.5833333333333,71.0,13.583333333333334,23.0,239.0,0.33882050539331965,False
client11232,137.0,1.0,137.0,3.0,137.0,2.0,3.0,0.0,98.0,0.0035242889104004855,False
client11233,555.0,1.0,4297.0,11.0,4297.0,5.0,11.0,0.0,299.0,0.11053919305102837,False
client11234,30.0,8.0,21825.0,88.0,2728.125,46.0,11.0,15.0,208.0,0.5614423756897123,True
client11235,41.0,12.0,27038.0,62.0,2253.1666666666665,38.0,5.166666666666667,14.0,604.0,0.6955454274409366,False
client11236,18.0,10.0,260236.0,194.0,26023.6,43.0,19.4,17.0,699.0,6.694502546620297,False
client11237,303.0,4.0,14678.0,22.0,3669.5,3.0,5.5,1.0,999.0,0.377587683407725,False
client11238,16.0,25.0,198310.0,1622.0,7932.4,232.0,64.88,56.0,39.0,5.101472509646133,False
client11239,58.0,8.0,38111.0,36.0,4763.875,9.0,4.5,2.0,149.0,0.9803954355056415,True
client1124,106.0,1.0,368.0,2.0,368.0,2.0,2.0,2.0,314.0,0.009466703058594005,False
client11240,481.0,3.0,7277.0,7.0,2425.6666666666665,3.0,2.3333333333333335,0.0,298.0,0.18719890803638198,False
client11241,112.0,3.0,2544.0,21.0,848.0,12.0,7.0,2.0,999.0,0.0654437298398455,False
client11242,108.0,3.0,5145.0,18.0,1715.0,5.0,6.0,0.0,722.0,0.1323537696643102,False
client11243,398.0,1.0,3294.0,6.0,3294.0,1.0,6.0,0.0,3294.0,0.08473728226904524,False
client11244,380.0,2.0,1963.0,17.0,981.5,8.0,8.5,3.0,33.0,0.05049765789135878,False
client11245,27.0,2.0,9788.0,18.0,4894.0,10.0,9.0,0.0,149.0,0.2517937215693427,True
client11246,197.0,9.0,20373.0,58.0,2263.6666666666665,27.0,6.444444444444445,22.0,729.0,0.5240900581867817,True
client11247,100.0,1.0,1628.0,2.0,1628.0,2.0,2.0,0.0,1499.0,0.04187987113964956,False
client11248,126.0,10.0,19657.0,172.0,1965.7,73.0,17.2,29.0,37.0,0.505671146801039,True
client11249,133.0,10.0,14364.0,116.0,1436.4,49.0,11.6,30.0,295.0,0.3695101161240334,True
client1125,291.0,1.0,1038.0,2.0,1038.0,2.0,2.0,0.0,919.0,0.026702276562012437,False
client11250,116.0,17.0,87701.0,165.0,5158.882352941177,53.0,9.705882352941176,27.0,1079.0,2.256085122124328,True
client11251,701.0,1.0,1129.0,1.0,1129.0,1.0,1.0,1.0,1129.0,0.02904322759008867,False
client11252,42.0,4.0,17730.0,27.0,4432.5,18.0,6.75,15.0,99.0,0.45609957942628176,False
client11253,10.0,7.0,10733.0,13.0,1533.2857142857142,9.0,1.8571428571428572,5.0,3800.0,0.27610359763013437,False
client11254,220.0,2.0,10296.0,4.0,5148.0,4.0,2.0,0.0,1453.0,0.26486188774805397,False
client11255,621.0,1.0,1918.0,2.0,1918.0,2.0,2.0,0.0,1259.0,0.04934004474560679,False
client11256,82.0,1.0,2386.0,4.0,2386.0,3.0,4.0,0.0,299.0,0.06137922146142743,False
client11257,390.0,1.0,4299.0,1.0,4299.0,1.0,1.0,0.0,4299.0,0.1105906425241729,False
client11258,175.0,11.0,8832.0,69.0,802.9090909090909,49.0,6.2727272727272725,9.0,38.0,0.2272008734062561,False
client11259,8.0,6.0,14267.0,44.0,2377.8333333333335,28.0,7.333333333333333,7.0,3376.0,0.3670148166765235,True
client1126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11260,4.0,2.0,2354.0,6.0,1177.0,3.0,3.0,0.0,1797.0,0.06055602989111491,False
client11261,130.0,21.0,26376.0,109.0,1256.0,23.0,5.190476190476191,3.0,159.0,0.6785156518300963,False
client11262,147.0,6.0,13453.0,30.0,2242.1666666666665,16.0,5.0,5.0,45.0,0.34607488110669876,False
client11263,91.0,5.0,25045.0,85.0,5009.0,22.0,17.0,9.0,139.0,0.6442760274524099,False
client11264,281.0,3.0,12915.0,17.0,4305.0,13.0,5.666666666666667,4.0,158.0,0.3322349728308195,False
client11265,378.0,1.0,852.0,26.0,852.0,11.0,26.0,11.0,19.0,0.021917475559570902,False
client11266,328.0,2.0,2774.0,16.0,1387.0,4.0,8.0,2.0,517.0,0.07136041925146676,False
client11267,82.0,2.0,3149.0,41.0,1574.5,25.0,20.5,0.0,499.0,0.08100719546606662,True
client11268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client11269,38.0,41.0,47525.0,343.0,1159.1463414634147,143.0,8.365853658536585,9.0,1599.0,1.2225681055969566,False
client1127,299.0,1.0,229.0,1.0,229.0,1.0,1.0,0.0,229.0,0.005890964675048986,False
client11270,250.0,3.0,15897.0,41.0,5299.0,13.0,13.666666666666666,0.0,328.0,0.4089461372893176,False
client11271,217.0,1.0,2028.0,5.0,2028.0,3.0,5.0,3.0,199.0,0.05216976576855609,False
client11272,333.0,15.0,22699.0,78.0,1513.2666666666667,28.0,5.2,23.0,129.0,0.583925795453873,False
client11273,141.0,3.0,10080.0,6.0,3360.0,6.0,2.0,1.0,2599.0,0.25930534464844446,False
client11274,585.0,2.0,12354.0,41.0,6177.0,26.0,20.5,0.0,321.0,0.3178033956137781,False
client11275,80.0,4.0,3474.0,37.0,868.5,15.0,9.25,3.0,212.0,0.08936773485205318,True
client11276,574.0,2.0,5684.0,19.0,2842.0,10.0,9.5,6.0,399.0,0.14621940267676173,True
client11277,458.0,3.0,11250.0,26.0,3750.0,6.0,8.666666666666666,2.0,503.0,0.289403286437996,False
client11278,3.0,1.0,5999.0,1.0,5999.0,1.0,1.0,0.0,5999.0,0.15432269469702564,False
client11279,169.0,1.0,55.0,1.0,55.0,1.0,1.0,1.0,55.0,0.0014148605114746473,False
client1128,389.0,1.0,1438.0,10.0,1438.0,3.0,10.0,0.0,1320.0,0.036992171190918965,False
client11280,426.0,8.0,16444.0,63.0,2055.5,43.0,7.875,7.0,165.0,0.4230175681943473,False
client11281,74.0,1.0,1876.0,4.0,1876.0,2.0,4.0,0.0,139.0,0.04825960580957161,False
client11282,569.0,7.0,9114.0,26.0,1302.0,12.0,3.7142857142857144,4.0,649.0,0.2344552491196352,False
client11283,241.0,1.0,4434.0,6.0,4434.0,1.0,6.0,0.0,4434.0,0.11406348196142885,False
client11284,122.0,3.0,17959.0,20.0,5986.333333333333,10.0,6.666666666666667,0.0,44.0,0.4619905441013308,False
client11285,31.0,7.0,5989.0,37.0,855.5714285714286,18.0,5.285714285714286,10.0,42.0,0.15406544733130295,False
client11286,627.0,1.0,22990.0,1.0,22990.0,1.0,1.0,0.0,22990.0,0.5914116937964027,False
client11287,60.0,19.0,10597.0,80.0,557.7368421052631,30.0,4.2105263157894735,8.0,59.0,0.27260503345630616,True
client11288,408.0,1.0,1690.0,10.0,1690.0,1.0,10.0,0.0,1690.0,0.04347480480713007,False
client11289,559.0,8.0,23464.0,35.0,2933.0,17.0,4.375,1.0,186.0,0.6036052189316569,False
client1129,18.0,7.0,4467.0,15.0,638.1428571428571,12.0,2.142857142857143,3.0,224.0,0.11491239826831365,False
client11290,53.0,1.0,442.0,8.0,442.0,4.0,8.0,0.0,89.0,0.011370333564941711,False
client11291,405.0,1.0,45.0,1.0,45.0,1.0,1.0,0.0,45.0,0.0011576131457519843,False
client11292,57.0,1.0,1159.0,1.0,1159.0,1.0,1.0,1.0,1159.0,0.029814969687256658,False
client11293,5.0,1.0,1198.0,2.0,1198.0,1.0,2.0,0.0,1198.0,0.030818234413575042,False
client11294,634.0,2.0,430.0,4.0,215.0,4.0,2.0,0.0,115.0,0.011061636726074516,False
client11295,109.0,25.0,74804.0,262.0,2992.16,68.0,10.48,25.0,131.0,1.9243131945518095,True
client11296,236.0,2.0,8655.0,15.0,4327.5,10.0,7.5,3.0,189.0,0.22264759503296494,False
client11297,512.0,1.0,1596.0,4.0,1596.0,1.0,4.0,1.0,1596.0,0.04105667956933704,False
client11298,174.0,1.0,1131.0,10.0,1131.0,8.0,10.0,0.0,199.0,0.029094677063233203,False
client11299,2.0,3.0,7359.0,19.0,2453.0,8.0,6.333333333333333,0.0,96.0,0.1893083364353078,True
client113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client1130,8.0,1.0,1037.0,9.0,1037.0,9.0,9.0,9.0,69.0,0.02667655182544017,False
client11300,701.0,1.0,657.0,3.0,657.0,3.0,3.0,3.0,189.0,0.016901151927978968,False
client11301,396.0,1.0,8397.0,3.0,8397.0,3.0,3.0,0.0,7999.0,0.21601061299732024,False
client11302,370.0,2.0,7216.0,25.0,3608.0,17.0,12.5,0.0,51.0,0.18562969910547372,False
client11303,372.0,1.0,255.0,15.0,255.0,4.0,15.0,4.0,105.0,0.006559807825927911,False
client11304,314.0,4.0,9156.0,39.0,2289.0,34.0,9.75,0.0,149.0,0.23553568805567038,False
client11305,378.0,3.0,5491.0,27.0,1830.3333333333333,10.0,9.0,5.0,118.0,0.14125452851831435,False
client11306,292.0,5.0,3822.0,15.0,764.4,12.0,3.0,3.0,132.0,0.09831994317920185,False
client11307,669.0,1.0,1338.0,2.0,1338.0,2.0,2.0,0.0,759.0,0.03441969753369233,False
client11308,193.0,1.0,11789.0,2.0,11789.0,2.0,2.0,0.0,299.0,0.3032689194504476,False
client11309,133.0,10.0,37873.0,99.0,3787.3,19.0,9.9,11.0,2999.0,0.9742729482014422,False
client1131,29.0,3.0,8271.0,9.0,2757.0,7.0,3.0,4.0,231.0,0.21276929618921472,False
client11310,130.0,4.0,1777.0,9.0,444.25,7.0,2.25,0.0,89.0,0.04571285688891724,False
client11311,119.0,3.0,3048.0,24.0,1016.0,14.0,8.0,4.0,199.0,0.07840899707226773,False
client11312,16.0,8.0,42829.0,122.0,5353.625,20.0,15.25,5.0,177.0,1.1017647426535941,False
client11313,42.0,2.0,1545.0,5.0,772.5,3.0,2.5,2.0,99.0,0.039744718004151455,False
client11314,96.0,4.0,937.0,6.0,234.25,5.0,1.5,1.0,139.0,0.024104078168213538,False
client11315,117.0,5.0,24050.0,175.0,4810.0,18.0,35.0,16.0,50.0,0.6186799145630049,False
client11316,17.0,3.0,9937.0,43.0,3312.3333333333335,8.0,14.333333333333334,0.0,567.0,0.25562670731861037,False
client11317,278.0,8.0,37819.0,54.0,4727.375,22.0,6.75,9.0,27.0,0.9728838124265399,False
client11318,70.0,1.0,449.0,1.0,449.0,1.0,1.0,1.0,449.0,0.011550406720947577,False
